source_label,model_name,quantity_id,n_successful_runs,pooled_point_estimate,pooled_90_interval,reml_predictive_90_interval,bayes_predictive_90_interval,usage_total_tokens_per_successful_run,usage_estimated_total_cost_usd_per_successful_run,source_dir
gemini-3-flash-preview-elasticities-batch15,gemini-3-flash-preview,tax.capital_gains_realizations.elasticity,15,-0.7866666666666667,"[-1.484, -0.2025]","[-1.351, -0.2929]","[-1.097, -0.4996]",818.4,0.0014326999999999999,/Users/maxghenis/llm-econ-beliefs/results/gemini-3-flash-preview-elasticities-batch15
gemini-3-flash-preview-elasticities-batch15,gemini-3-flash-preview,tax.elasticity_of_taxable_income.top_earners,15,0.39666666666666667,"[0.1041, 0.9904]","[0.05696, 0.8025]","[0.1972, 0.6153]",628.6,0.0009558,/Users/maxghenis/llm-econ-beliefs/results/gemini-3-flash-preview-elasticities-batch15
gemini-3-flash-preview-elasticities-batch15,gemini-3-flash-preview,trade.armington_elasticity.import_domestic,15,1.6,"[0.5461, 6.245]","[0.5611, 3.969]","[0.879, 2.692]",618.9333333333333,0.0009368,/Users/maxghenis/llm-econ-beliefs/results/gemini-3-flash-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,household.intertemporal_elasticity_of_substitution,15,0.5,"[0.1, 1.431]","[0.138, 1.516]","[0.2462, 0.9626]",770.4,0.0006781,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.extensive_margin.single_mothers,15,0.56,"[0.1089, 1.467]","[0.07313, 1.13]","[0.2558, 0.871]",781.8666666666667,0.0007015500000000001,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.frisch_elasticity.prime_age,15,0.4,"[0.08545, 1.167]","[0.123, 1.227]","[0.2073, 0.7597]",807.4666666666667,0.00072495,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.income_elasticity.prime_age,15,-0.050666666666666665,"[-0.15, 0.009535]","[-0.1272, 0.02353]","[-0.09331, -0.008614]",788.3333333333334,0.0007025,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.marshallian_wage_elasticity.prime_age,15,0.05,"[-0.0999, 0.2999]","[-0.132, 0.2401]","[-0.05311, 0.1557]",807.5333333333333,0.00073005,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.income_elasticity,15,-0.07,"[-0.2469, 0.04255]","[-0.1618, 0.03214]","[-0.1225, -0.005078]",835.6666666666666,0.00074725,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.all,15,0.16333333333333336,"[0.01364, 0.6528]","[0.0005014, 4.697]","[0.006991, 2.634]",856.8666666666667,0.0007603,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_1,15,0.07266666666666667,"[0.0006723, 0.3907]","[8.981e-05, 4.777]","[0.002078, 2.406]",847.8666666666667,0.0007480500000000001,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_10,15,0.13933333333333334,"[0.02104, 0.4371]","[0.01125, 1.441]","[0.03623, 0.5556]",891.9333333333333,0.00080915,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_2,15,0.07466666666666667,"[0.008276, 0.296]","[0.001194, 2.49]","[0.006618, 0.7579]",854.6666666666666,0.00075825,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_3,15,0.07466666666666667,"[0.005495, 0.3902]","[0.0004181, 3.829]","[0.003662, 1.353]",863.4,0.0007713500000000001,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_4,15,0.06666666666666667,"[0.001015, 0.3341]","[8.647e-05, 4.749]","[0.001639, 2.464]",868.4,0.00077885,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_5,15,0.11866666666666667,"[0.01548, 0.4334]","[0.003663, 2.335]","[0.01735, 0.7777]",859.1333333333333,0.00076495,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_6,15,0.12266666666666666,"[0.0125, 0.398]","[0.002132, 3.233]","[0.01404, 1.084]",866.8,0.00077645,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_7,15,0.08666666666666667,"[0.004571, 0.3968]","[0.000213, 4.584]","[0.003142, 2.129]",849.2666666666667,0.00075015,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_8,15,0.12266666666666666,"[0.004098, 0.4427]","[0.001229, 3.863]","[0.01071, 1.4]",852.8666666666667,0.00075555,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_9,15,0.13133333333333333,"[0.02243, 0.3973]","[0.03981, 0.4149]","[0.06344, 0.2669]",874.8,0.00078845,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,labor_supply.policy_response.substitution_elasticity.secondary,15,0.4066666666666667,"[0.08, 1.156]","[0.1208, 1.21]","[0.2078, 0.7706]",809.5333333333333,0.0007180499999999999,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,production.capital_labor_substitution,15,0.6166666666666667,"[0.3013, 1.188]","[0.3307, 1.127]","[0.4357, 0.8705]",797.0666666666667,0.0007081,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,tax.capital_gains_realizations.elasticity,15,-0.7133333333333333,"[-1.499, -0.1025]","[-1.388, -0.1152]","[-1.077, -0.3553]",808.0,0.00070075,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,tax.elasticity_of_taxable_income.top_earners,15,0.39,"[0.1011, 0.896]","[0.07227, 0.7647]","[0.2036, 0.5925]",788.4666666666667,0.0007177,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-flash-lite-preview-elasticities-batch15,gemini-3.1-flash-lite-preview,trade.armington_elasticity.import_domestic,15,2.1666666666666665,"[0.5568, 7.207]","[0.671, 5.757]","[1.105, 3.873]",750.4,0.0006656,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-flash-lite-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,household.intertemporal_elasticity_of_substitution,15,1.4666666666666666,"[0.2985, 2.498]","[0.5173, 3.014]","[0.8442, 2.314]",1200.7333333333333,0.0105888,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.extensive_margin.single_mothers,15,0.5666666666666667,"[0.1205, 1.196]","[0.1533, 1.03]","[0.3023, 0.8309]",1021.7333333333333,0.0084908,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.frisch_elasticity.prime_age,15,0.4033333333333333,"[0.1, 0.9977]","[0.1296, 1.074]","[0.2025, 0.7111]",1091.8666666666666,0.0092124,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.income_elasticity.prime_age,15,-0.05533333333333334,"[-0.2714, 0.01983]","[-0.1517, 0.04111]","[-0.1086, 0.0007135]",988.3333333333334,0.008020000000000001,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.marshallian_wage_elasticity.prime_age,15,0.04133333333333333,"[-0.1486, 0.2991]","[-0.1369, 0.2222]","[-0.06179, 0.1421]",1126.6666666666667,0.009670000000000002,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.income_elasticity,15,-0.05333333333333334,"[-0.2684, 0.04276]","[-0.1427, 0.03682]","[-0.1023, -0.001201]",995.2,0.0078924,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.all,15,0.23,"[0.07143, 0.4993]","[0.01789, 1.954]","[0.05684, 0.8348]",968.2,0.0074184,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_1,15,0.23666666666666666,"[0.06571, 0.581]","[0.09757, 0.5584]","[0.1438, 0.3895]",1029.8666666666666,0.0081684,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_10,15,0.2033333333333333,"[0.05667, 0.4987]","[0.08051, 0.5023]","[0.1186, 0.3496]",1006.6,0.007849199999999999,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_2,15,0.21333333333333335,"[0.05833, 0.4985]","[0.0863, 0.513]","[0.1278, 0.3556]",997.0,0.0077740000000000005,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_3,15,0.21,"[0.05959, 0.4959]","[0.09194, 0.4954]","[0.1319, 0.3527]",965.3333333333334,0.007394,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_4,15,0.21333333333333335,"[0.06372, 0.4946]","[0.09608, 0.4751]","[0.1351, 0.3445]",1003.2,0.0078484,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_5,15,0.18666666666666665,"[0.05362, 0.3989]","[0.08064, 0.4351]","[0.1145, 0.312]",991.4666666666667,0.0077076,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_6,15,0.18333333333333332,"[0.0525, 0.4855]","[0.07513, 0.4458]","[0.1089, 0.3137]",984.4666666666667,0.0076236,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_7,14,0.17142857142857143,"[0.05181, 0.4388]","[0.07269, 0.4011]","[0.1032, 0.2872]",993.5,0.007732000000000001,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_8,15,0.16666666666666666,"[0.0505, 0.3996]","[0.06382, 0.4257]","[0.09549, 0.2906]",996.7333333333333,0.0077708,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.primary.decile_9,15,0.18000000000000002,"[0.05238, 0.4845]","[0.07449, 0.4242]","[0.1065, 0.3023]",1032.0,0.008194,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,labor_supply.policy_response.substitution_elasticity.secondary,15,0.36666666666666664,"[0.1542, 0.948]","[0.1877, 0.669]","[0.2213, 0.5749]",933.4666666666667,0.0072316,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,production.capital_labor_substitution,15,0.67,"[0.3164, 1.249]","[0.3612, 1.21]","[0.4738, 0.9396]",1109.4666666666667,0.0094136,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,tax.capital_gains_realizations.elasticity,15,-0.6893333333333334,"[-1.2, -0.2058]","[-1.177, -0.2596]","[-0.958, -0.4405]",1174.6666666666667,0.010006,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,tax.elasticity_of_taxable_income.top_earners,15,0.36000000000000004,"[0.1009, 0.8888]","[0.06565, 0.672]","[0.1723, 0.5351]",1091.9333333333334,0.009383200000000001,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gemini-3.1-pro-preview-elasticities-batch15,gemini-3.1-pro-preview,trade.armington_elasticity.import_domestic,15,1.6666666666666667,"[0.5361, 4.949]","[0.6113, 4.137]","[0.9446, 2.845]",1022.6,0.0085912,/Users/maxghenis/llm-econ-beliefs/results/gemini-3.1-pro-preview-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,household.intertemporal_elasticity_of_substitution,15,0.5,"[0.1239, 1.268]","[0.1578, 1.374]","[0.265, 0.9037]",269.06666666666666,0.003236,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.extensive_margin.single_mothers,15,0.6533333333333332,"[0.1532, 1.755]","[0.06793, 1.352]","[0.2884, 1.029]",277.0,0.0033766666666666667,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.frisch_elasticity.prime_age,15,0.4066666666666667,"[0.1009, 1.283]","[0.1178, 1.315]","[0.204, 0.7972]",295.0,0.0036216666666666667,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.income_elasticity.prime_age,15,-0.06666666666666667,"[-0.2958, 0.07822]","[-0.2026, 0.07369]","[-0.1411, 0.01746]",282.8,0.003450333333333333,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.marshallian_wage_elasticity.prime_age,15,0.1,"[-0.0999, 0.4]","[-0.1339, 0.3466]","[-0.03285, 0.2368]",274.53333333333336,0.0033196666666666665,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.income_elasticity,15,-0.08666666666666667,"[-0.2992, 0.08535]","[-0.2407, 0.06693]","[-0.1726, 0.004891]",280.3333333333333,0.003378333333333333,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.all,15,0.2,"[0.05, 0.6]","[0.05419, 0.6839]","[0.09675, 0.4043]",293.26666666666665,0.0035456666666666666,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.primary.decile_1,15,0.12333333333333332,"[0.01714, 0.4457]","[0.008201, 1.435]","[0.02843, 0.5182]",286.26666666666665,0.003444,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.primary.decile_10,15,0.136,"[0.0273, 0.447]","[0.03713, 0.4555]","[0.06509, 0.2692]",296.53333333333336,0.0035979999999999996,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.primary.decile_2,15,0.15533333333333335,"[0.0293, 0.4964]","[0.04305, 0.5381]","[0.07546, 0.3196]",293.2,0.0035480000000000004,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.primary.decile_3,15,0.142,"[0.02925, 0.4484]","[0.03912, 0.4727]","[0.06821, 0.2811]",287.6,0.003464,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.primary.decile_4,15,0.17466666666666666,"[0.03667, 0.4987]","[0.05319, 0.5414]","[0.08905, 0.3358]",291.06666666666666,0.003516,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.primary.decile_5,15,0.16266666666666665,"[0.03222, 0.4976]","[0.04677, 0.5268]","[0.07956, 0.3217]",291.6666666666667,0.003525,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.primary.decile_6,15,0.156,"[0.03286, 0.4947]","[0.04717, 0.4723]","[0.07749, 0.2969]",291.8,0.003527,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.primary.decile_7,15,0.1753333333333333,"[0.03693, 0.4986]","[0.0526, 0.5547]","[0.0893, 0.3399]",289.73333333333335,0.003496,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.primary.decile_8,15,0.18666666666666665,"[0.05, 0.4994]","[0.05999, 0.5406]","[0.0983, 0.342]",290.73333333333335,0.0035110000000000002,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.primary.decile_9,15,0.17333333333333334,"[0.03815, 0.4988]","[0.05359, 0.5166]","[0.08829, 0.3248]",289.6,0.0034939999999999997,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,labor_supply.policy_response.substitution_elasticity.secondary,15,0.39,"[0.1139, 0.8996]","[0.1448, 0.9717]","[0.2253, 0.6612]",269.26666666666665,0.0032256666666666666,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,production.capital_labor_substitution,15,0.8,"[0.402, 1.343]","[0.4505, 1.381]","[0.5818, 1.091]",280.8,0.0034086666666666666,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,tax.capital_gains_realizations.elasticity,15,-0.8,"[-1.999, -0.000692]","[-1.856, 0.0373]","[-1.367, -0.3024]",272.46666666666664,0.0032503333333333334,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,tax.elasticity_of_taxable_income.top_earners,15,0.41000000000000003,"[0.1501, 0.9951]","[0.06403, 0.8249]","[0.2063, 0.6345]",287.8666666666667,0.0035429999999999997,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-elasticities-batch15,gpt-5.4,trade.armington_elasticity.import_domestic,15,2.5,"[1.119, 5.985]","[1.079, 5.27]","[1.575, 3.854]",255.06666666666666,0.003054333333333333,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,household.intertemporal_elasticity_of_substitution,15,0.5466666666666666,"[0.1025, 1.83]","[0.1372, 1.763]","[0.254, 1.115]",256.0,0.000912,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.extensive_margin.single_mothers,15,0.3733333333333333,"[0.05195, 1.07]","[0.01074, 0.807]","[0.1562, 0.607]",246.86666666666667,0.0008774,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.frisch_elasticity.prime_age,15,0.43666666666666665,"[0.07556, 1.473]","[0.1169, 1.515]","[0.2087, 0.9007]",264.1333333333333,0.0009475999999999999,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.income_elasticity.prime_age,15,-0.064,"[-0.3471, 0.09607]","[-0.1934, 0.08393]","[-0.1333, 0.02775]",269.6666666666667,0.000976,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.marshallian_wage_elasticity.prime_age,15,0.114,"[-0.09424, 0.5881]","[-0.1332, 0.3432]","[-0.03685, 0.2394]",252.86666666666667,0.0008984000000000002,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.income_elasticity,15,-0.066,"[-0.2879, 0.2399]","[-0.2012, 0.04927]","[-0.1495, 0.001666]",253.0,0.0008905,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.all,15,0.23333333333333334,"[0.04053, 0.8875]","[0.01348, 2.25]","[0.0468, 0.9493]",268.3333333333333,0.0009515,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.primary.decile_1,15,0.126,"[0.008232, 0.6401]","[0.0003859, 4.61]","[0.005821, 2.194]",275.1333333333333,0.0009831,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.primary.decile_10,15,0.10266666666666667,"[0.006835, 0.4731]","[0.0003587, 4.449]","[0.004698, 1.909]",267.4,0.0009483000000000001,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.primary.decile_2,15,0.16066666666666668,"[0.02391, 0.6455]","[0.01115, 1.688]","[0.03753, 0.6548]",275.93333333333334,0.0009866999999999999,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.primary.decile_3,15,0.23533333333333334,"[0.04269, 0.7803]","[0.06362, 0.775]","[0.1104, 0.4738]",278.93333333333334,0.0010002000000000001,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.primary.decile_4,15,0.20666666666666667,"[0.04556, 0.6903]","[0.06041, 0.6122]","[0.1006, 0.3841]",275.06666666666666,0.0009827999999999998,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.primary.decile_5,15,0.27799999999999997,"[0.05, 0.8901]","[0.07156, 0.9352]","[0.1275, 0.5663]",282.6666666666667,0.0010170000000000001,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.primary.decile_6,15,0.262,"[0.04554, 0.8735]","[0.06616, 0.8749]","[0.1168, 0.5316]",287.53333333333336,0.0010389,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
gpt-5.4-mini-elasticities-batch15,gpt-5.4-mini,labor_supply.policy_response.substitution_elasticity.primary.decile_7,15,0.23333333333333334,"[0.04202, 0.7652]","[0.06224, 0.7881]","[0.1101, 0.4741]",275.4,0.0009843,/Users/maxghenis/llm-econ-beliefs/results/gpt-5.4-mini-elasticities-batch15
